bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	avgsentiment	avgsentwmissing	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
RR, SOPHIE (MRS SOPHIE [KERR] UN- ERWOOD).	Adventure with women.	529	0.0	280p Farrar	Books	p22 Ap 3 '38 120w	-acter ;asily ;ory a American and and beauti- because Bell between bride bride business but by cease end existence George give grandmother hands he his his his in into jealous Lavret Lisle man married ng not of of of one Only out own peaceful rge spoiled stepped sviewed the the the things to took two warfare was was was when when whose women young		3.6122065727699995	0	0	3	kerr + s + adventure with women	1.2912712633507941
RR, SOPHIE (MRS SOPHIE [KERR] UN- ERWOOD).	Adventure with women.	529	0.0	280p Farrar	N Y Times	p24 Ap 10 '38 190w	;viewed by Charlotte Dean		3.6122065727699995	0	0	3	kerr + s + adventure with women	1.2912712633507941
RR, SOPHIE (MRS SOPHIE [KERR] UN- ERWOOD).	Adventure with women.	529	0.0	280p Farrar	Sat R of Lit	18:20 Jl 9 '38 80w	A better can do it Kerr L n of she smoothness Sophie spite than the venture which with with Women' written		3.6122065727699995	0	0	3	kerr + s + adventure with women	1.2912712633507941
ABBE, GEORGE.	Voices In the square.	1939	2.5	333p Coward-McCann	Booklist	35:24 S 15 '38	A a and and and Biff brothers Chuck companionship conflicts England equals escapades idle In inner is it New of of Particularly people small story story talk the the their their their town troubles two Upton with young	3.33333333333	3.4448826291100003	1	3	5	abbe + g + voices in the square	2.0998242974115717
ABBE, GEORGE.	Voices In the square.	1939	2.5	333p Coward-McCann	Books	p8 Ag 7 '38 700w	a a Abbe's affection and and book boy C closes defects feeling Feld for for growing its Mr of of one R respect structural the understanding Whatever with with writing	3.33333333333	3.4448826291100003	1	3	5	abbe + g + voices in the square	2.0998242974115717
ABBE, GEORGE.	Voices In the square.	1939	2.5	333p Coward-McCann	N Y Times	p7 Ag 7 '38 600w	'Voices a a a Abbe aloud an and appeals apprenticeship are as be biographical but cadenced cluttered data day dust ear first guessed have imagery in in intended is is is It it jacket mannered Margaret might Mr not not novelist novels of of of often on One or pictorial poetry poets prose prose quality read reader—a referring refreshing self-conscious served sharply Square' strongly the the the the the the the this to to to to Wallace when who with without work writes young young	3.33333333333	3.4448826291100003	1	3	5	abbe + g + voices in the square	2.0998242974115717
ABBE, GEORGE.	Voices In the square.	1939	2.5	333p Coward-McCann	Sat R of Lit	18:5 Ag 6 '38 550w	    a a a all and and and and and and any are around at book boys brings carries character characters different diverse dust eager elders emotional entirely first flaw flaw flne freshness from fuses gang girls given Hena her hills importance in in in intensity Is Is it it it its itself known L lake large levels life make makes man mists more N novel of of of of of of of of One over own portent position realistic recent recreation Roth- seems set springs square stores story tale than that that The the the the the the the the the the the the the the The the the the them They this this to to to to town tradition two two unforgettable unreasonably Upton us us Vernon vigorous Wherever with With with writer's writing youth	3.33333333333	3.4448826291100003	1	3	5	abbe + g + voices in the square	2.0998242974115717
ABBE, GEORGE.	Voices In the square.	1939	2.5	333p Coward-McCann	Time	32:51 Ag 15 '38 30w		3.33333333333	3.4448826291100003	1	3	5	abbe + g + voices in the square	2.0998242974115717
RINEHART, MARY (ROBERTS) (MRS S. M. RINEHART).	The wall.	805	2.0	338p Farrar	Booklist	34:399 Jl 15 '38	Detective story	4.0	3.77378716745	2	5	12	rinehart + m + the wall	1.4639628876350723
RINEHART, MARY (ROBERTS) (MRS S. M. RINEHART).	The wall.	805	2.0	338p Farrar	Books	p!4 Jl 10 '38 650w	 'A 'The 'The a a a action all always an and and and As as at At baffler best big bracket brighter can character come Cuppy for form have higher in in in in is is is is is it it it its lot manufactured many might moment; Mrs Mrs mystery no novel observer of of of official out own points praise remain Rinehart Rinehart's romance.1 running same seasons since something summer suspense than the the the the the think though time to top up up vein Wall' Wall' we we well which will Will	4.0	3.77378716745	2	5	12	rinehart + m + the wall	1.4639628876350723
RINEHART, MARY (ROBERTS) (MRS S. M. RINEHART).	The wall.	805	2.0	338p Farrar	Boston Transcript pi Jl	9 '38 950w	   a a a a a about all all analysis and and and another As attention authentic background book but character comes crime details detective divorce evils for full-length fun fundamentals has her holiday it just like living merits modern Mrs not novel of of of of of of Olga overtones Owena person pretty reads Rinehart satisfactorily serious She so steadily study that the the the the the thesis vivid week who whole with writes written yarn	4.0	3.77378716745	2	5	12	rinehart + m + the wall	1.4639628876350723
