bookauthor	booktitle	brdpage	price	publisher	publication	citation	quote	wordcount	avgsentiment	bookindex	numreviewswithsent	numreviewsofbk	authtitlefromindex	matchcloseness
COX, ERLE.	Out of the silence.	169	2.0	310p Henkle 28-22777	summary	summary	"(N Alan Aroused Austrian Books Dundas Fantastic Herald Ideologi- In Karani The Tribune) Y a a a a adventure ancient and animation—she'd backyard been by cal came civilization containing degenerate dire displays do embroidery excavating for girl her his in injections inventions marvelous million mystery of of present proper she spins state story suspended tale tall tells temple that that the the things threatens to to twenty-seven upon way with world.""— years"	490	3.5256338028199994	0	1	5	cox + e + out of the silence	2.047298812277271
COX, ERLE.	Out of the silence.	169	2.0	310p Henkle 28-22777	Books (N Y Herald Tribune)	p!2 S 23	Cuppy Earani's In The Will and author chiefly dealing devices displays eugenic in ingenuity less mechanical much obses- pseudo-scientific sions thinking up with	490	3.5256338028199994	0	1	5	cox + e + out of the silence	2.047298812277271
COX, ERLE.	Out of the silence.	169	2.0	310p Henkle 28-22777	Boston Transcript	p2 O 13 '28 200w	'28 lUOw	490	3.5256338028199994	0	1	5	cox + e + out of the silence	2.047298812277271
COX, ERLE.	Out of the silence.	169	2.0	310p Henkle 28-22777	-\ NY Time*	p6 O 7 '28 S80w	Despite Idea In Is a a all and and and based be cannot contains debatable degree denied developed doubtful fiction imagination interest is is it it material of original present-day rare startlingly story that that the the thought upon with	490	3.5256338028199994	0	1	5	cox + e + out of the silence	2.047298812277271
COX, ERLE.	Out of the silence.	169	2.0	310p Henkle 28-22777	Sat R of Lit	5:440 D 1 '28 260w	'Out Dundas Ingenious Silence' The We We adventures and and are are as as away be be but by care carried could course definitely descends do essentially exciting exploits filled for great he his hook into is its line lost more museum not not of of of of pages plausible; preposterous quite race sawdust sinker sive so startling stuff—persua- swallow the the the the thlem through to virtuosity we who wholly with wonder world	490	3.5256338028199994	0	1	5	cox + e + out of the silence	2.047298812277271
FLETCHER, JOSEPH SMITH.	Wrist mark.	254	2.0	2SSp Knopf	summary	summary	Colonel Colonel Colonel's Engleden Engleden Many Southmoor The The While a a a a again and and arrive as before begin birth-mark but clue communicate convicts; could escaped former friend governor haste he he heard his hunt in in investigate is knowledge later men murdered nephew never of of of of on one only point prison prisoners recognized starting that the the the the they to two village was was were with wrist years yorkshire	960	3.04422535211	1	2	5	fletcher + js + wrist mark	1.7977834328896962
FLETCHER, JOSEPH SMITH.	Wrist mark.	254	2.0	2SSp Knopf	Books (N Y Herald Tribune)	p!2 N 18 '28 150w	1 A Cuppy No The Will is sleuthing	960	3.04422535211	1	2	5	fletcher + js + wrist mark	1.7977834328896962
FLETCHER, JOSEPH SMITH.	Wrist mark.	254	2.0	2SSp Knopf	N Y .Evening Post	p9m N 10 '28 480w	Grouse Reviewed Russell by	960	3.04422535211	1	2	5	fletcher + js + wrist mark	1.7977834328896962
FLETCHER, JOSEPH SMITH.	Wrist mark.	254	2.0	2SSp Knopf	NY Times	p34 N 25 '28 120w	Fletcher Mr at best his in is not story this	960	3.04422535211	1	2	5	fletcher + js + wrist mark	1.7977834328896962
FLETCHER, JOSEPH SMITH.	Wrist mark.	254	2.0	2SSp Knopf	h Sat R of Lit	6:440 D 1 '28 HOw Springf'd Republican p7e D 2 '28 200w	Fletcher None addicts as as been book confirmed do doubt enough exciting for have is it it no of should the though well will	960	3.04422535211	1	2	5	fletcher + js + wrist mark	1.7977834328896962
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	summary	summary	Bodenhelm's Evening Georgie Hebchen IB In It It Just May Mississippi Mr Post River She Unlike Y a a a about after after and and and another at betrayal bother boy but by career colleagues consistently declined didn't fighting game gentlemen get girl gone good had her her her if least loved man n not of of of of of on one out over plenty proud revenue she she she she she she sin some species spirit started subsisted that the this to to to trying turn wages was was wasn't who with wrong	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	Bookm 68:xviil S	'28 150w	  Georgie Her In In Justified May a a an an and artist as author be becomes case ceases character clarity cruel diatribe done drawn figure for forth has himself his if lines much novel novel of prostitute redeem serves social spots stands story sympathetic test the the the to to tragic ugly untempered whose with with	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	h Books (N Y Herald Tribune)	p!8 O 28	0^00 Bodenheim Had Maxwell The a a active adventure against an and and aroused art author become by cause chronicle conditions constantly deplores expressions flow for fruitless has have he he he his his his his identified if in in indignation interrupt it less lower made might muck-raking noble novel now now of of of of of passionately power principles rage sacrifice sentimental sheer somewhat sordid story story sympathy the the the the the this to to unrestrained with	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright		'28 300 w		2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	Nation	127:20 Jl 4 '28 70w	A Jails a adrip and and badly brutal but coke county dens few for novel of outpourings; pictures reading sentimental small-town vivid with worth written	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	-) NY Evenlno Post	p8 Je 30 '28 580w	A Bodenheim's Georgie He Here I If Interesting Interpolating Is It May Mr One R Simon a a a advice alone and are as assaults authentic bad be been biography but but cannot content conventional disagreeable enough flesh-ridden good hackneyed had had have he he his his his hypocrisy irritating leave little might of of on one— overlook so take tale to to trick unfolding was weakness who with woman would	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	NY Times	p8 Je 10 '28 530w	Bodenheim Bodenhelm's In Is Mr Mr Southern The Unfortunately a a a and assortment book dialect enamoured for gibberish half half he his imitation inclusive is like man's minstrel most novel of of of of prejudices show so-called soliloquy sounds story strange tells that this vehicle very white	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	No Am 226:adv Ag	'28 150w	A American Bodenheim Brickell Georgie Herschel If Is May Mr a and and and are are be been better but character chosen good had has have he he her honest is likely living might most moving neither nor novelists of particular piece problem resisted result she singularly sisters sociological strikingly temptation than the the they this to touch when work worse — —	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	Outlook	149:434 Jl 11 '28 160w	And Bodenheim But But He He Her Inherent Interesting Into Ironic Irony It Maxwell a a a a aloofness and and and and and and at attitude author's certainly crops daily defender describe destroys diatribe hard-boiled he her his his his humanity is is jumbles la life liness meditation mixture narrative not of of of of of offers opportunity order- out passionate philosophy pity poet poetry poetry poignant respectability scorner soliloquy sordid story story strong the the the the the times to tragedy type underdog unexpected very with	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	Sat R of Lit	5:52 Ag 18 '28 330w	  'Georgie 'unsparing Ben6t But In Is It It May' Much) R Southern Technically W: a a a a agreeable an an and as at be be been but call can characters considered dialect document enough first first-rate gives greater hand; handled hardly have honestly hut in integrity is is is is it it it it masterly most not not novel of of preserves realism.' said second-raters story studied than that that that the they to told way weight what written	2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
BODENHEIM, MAXWELL.	Qeorgle May.	86	2.0	272p Bon! & Liveright	Springf'd Republican	p7f Jl 15 '28 2GOw		2010	2.45774647887	2	6	11	bodenhelm + m + georgle may	1.4797977091736383
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Love and the ladles.	1929	7.0	304p %Z 6d) Appleton	summary	summary	Six first from length love magazines novelette of of reprinted romantic stories the the young	1190	3.10469483568	3	2	6	abbott + eh + love and the ladles	1.799244623361114
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Love and the ladles.	1929	7.0	304p %Z 6d) Appleton	Boston Transcript	p3 Ap 25 '28 300w	'Molly Make-Believe,' The a a human humour in is moved of of rather sense sense spirit strong than the this through which	1190	3.10469483568	3	2	6	abbott + eh + love and the ladles	1.799244623361114
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Love and the ladles.	1929	7.0	304p %Z 6d) Appleton	NY Times	p25 Je 3 '28 370w	Collection and dull exceptionally innocuous of short stories totally	1190	3.10469483568	3	2	6	abbott + eh + love and the ladles	1.799244623361114
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Love and the ladles.	1929	7.0	304p %Z 6d) Appleton	Sat R of Lit	4:806 Ap 21 '28 250w	'Thursday's Abbott's Eleanor Give Had In Swan Wing' a a a and any any balance can can characters coquette crumpled edge effort falling fiction for has in it longer lovers maintain merest more of of of of on other other pages plot sign situation slightest slim stories substance suggestion surely than than the the the the their them they with without without young	1190	3.10469483568	3	2	6	abbott + eh + love and the ladles	1.799244623361114
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Love and the ladles.	1929	7.0	304p %Z 6d) Appleton	Times [London] Lit Sup	p414 My 31 '28 250w	Henry In Interest O She The a a an and and arousing author beginning by cent climaxes contrived exhibits facility from has in ingeniously interest inventiveness of of of of reader's reminis- right same series short skill storJes sustaining that the the the this volume	1190	3.10469483568	3	2	6	abbott + eh + love and the ladles	1.799244623361114
ABBOTT, ELEANOR HALLOWELL (MRS FORDYCE COBURN).	Love and the ladles.	1929	7.0	304p %Z 6d) Appleton	WIs Lib Bui	24:191 Je '28		1190	3.10469483568	3	2	6	abbott + eh + love and the ladles	1.799244623361114
COXON, MURIEL (MINE) (MRS SIDNEY COXON).	Seven lovers, and other stories.	169	2.0	283p Appleton	Boo km	67:213 Ap '28 80w	Behold Buckled Contents: Elizabeth English In Is Is It Italy Monday; Reviewed Seven Sunday That The To Wishing-ball; Wyckoft a affairs also and and be by by by conditioned couple face; flrst furnished; girl's in let longest lovers lovers; made mother of of of pact patient! seven seven shoe; story tales the the the the the the those title young	560	3.13568075117	4	2	3	coxon + m + seven lovers	1.5732267962981086
COXON, MURIEL (MINE) (MRS SIDNEY COXON).	Seven lovers, and other stories.	169	2.0	283p Appleton	Boston Transcript	p4 Mr 17 '28 220w	English English Harmless Hine's In Mrs These They abilities ago all all amuse and and are been been before circulation developed fair for have have her is literary magazines many may may merit novels of pretentious published readers real she short stories talent they they un- unquestioned written years	560	3.13568075117	4	2	3	coxon + m + seven lovers	1.5732267962981086
COXON, MURIEL (MINE) (MRS SIDNEY COXON).	Seven lovers, and other stories.	169	2.0	283p Appleton	N Y Times plO F	19 '28 260w	'To Be Furnished,' In Is Is It It Its Let The The a a a adventurer an an and anxious are aspects be book do else establish for furnished grave home house injustice is it let little love maid may mechanical of of of old outline plot quiet remaining said second simple so stories story story sufficiently that the the the the them to to travel-weary triumph various whatever with would	560	3.13568075117	4	2	3	coxon + m + seven lovers	1.5732267962981086
COZZENS, JAMES GOULD.	Cock pit.	169	2.5	302p	summary	summary	171 Cuba Lancy Mexicans Micks Ruth These This about acters—Cubans an and and and and and atmosphere by centers char- chief crop daughter dominated engineer field figures halfbreeds—live his in in industry of of other resolute resourceful story sugar sugar the the the the two wholly	2350	3.76281690141	5	3	5	cozzens + jg + cock pit	1.7328540302619224
COZZENS, JAMES GOULD.	Cock pit.	169	2.5	302p	Books (N Y Herald Tribune)	p4 O 7 '28 480w	D: I This a a action and believe bramble but create excitement for isn't it many novel ought readers sensation to which will win	2350	3.76281690141	5	3	5	cozzens + jg + cock pit	1.7328540302619224
COZZENS, JAMES GOULD.	Cock pit.	169	2.5	302p	Boston Transcript	p5 N 10 '28 500w		2350	3.76281690141	5	3	5	cozzens + jg + cock pit	1.7328540302619224
COZZENS, JAMES GOULD.	Cock pit.	169	2.5	302p	N Y Evening Post	p9 S 29 '28 780w	   Glenn Here Isa This a a a a attitude been book by can find forbidden girl's great have heroic in is is lips love love man most nothing over prurient remarkable reticently smack so story story that the the their to to told which written young	2350	3.76281690141	5	3	5	cozzens + jg + cock pit	1.7328540302619224
COZZENS, JAMES GOULD.	Cock pit.	169	2.5	302p	N Y Times	p28 O 7 '28 580w	If a abundance an and and and characters drama entertaining flesh-and-blood ignorant industry interesting is methods novel of of of organization particular perplexing the the this those to trifle very with	2350	3.76281690141	5	3	5	cozzens + jg + cock pit	1.7328540302619224
OPPENHEIM, EDWARD PHILLIPS.	Fortun- ate wayfarer.	589	2.0	352p Little [7s 6d Hodder	Booklist	25:30 O '28	A After Ardrlngton He Invited London Lord Martin There a a a a a a against amount and and are astonished attached be benefactor's but but down due dwelling everybody falls finds for fortune gift happily he hears her his his in into is love made marries niece no of of of over- plot plot possessor pretentious protect resolves salesman service street strings strolling the the the the to to to uncertainty ward ward way when with	890	3.48116197183	6	1	8	oppenheim + bp + fortunate wayfarer	1.729614513820453
OPPENHEIM, EDWARD PHILLIPS.	Fortun- ate wayfarer.	589	2.0	352p Little [7s 6d Hodder	+1PBooks (N Y Herald Tribune)	p!4 Jl 22	Here Oppenheim amusing at best his is	890	3.48116197183	6	1	8	oppenheim + bp + fortunate wayfarer	1.729614513820453
OPPENHEIM, EDWARD PHILLIPS.	Fortun- ate wayfarer.	589	2.0	352p Little [7s 6d Hodder	"'"" -j Boston Transcript"	p4 Ag 15 '28 230w	A Is It Mr Oppenhelm's While a and and attention best characters develops enough entertaining hold is lOOw many mystery not of of offers one situation some stories story strange the the the this thrilling to to unique which •28	890	3.48116197183	6	1	8	oppenheim + bp + fortunate wayfarer	1.729614513820453
OPPENHEIM, EDWARD PHILLIPS.	Fortun- ate wayfarer.	589	2.0	352p Little [7s 6d Hodder	N Y Times	p9 My 27 '28 400w	A Oppenheim an brand brim carefully constructed excellent filled happenings intriguing of smoothly story story the the to with	890	3.48116197183	6	1	8	oppenheim + bp + fortunate wayfarer	1.729614513820453
OPPENHEIM, EDWARD PHILLIPS.	Fortun- ate wayfarer.	589	2.0	352p Little [7s 6d Hodder	Outlook	149:157 My 23 '28 90w	Brooks R Reviewed W by	890	3.48116197183	6	1	8	oppenheim + bp + fortunate wayfarer	1.729614513820453
OPPENHEIM, EDWARD PHILLIPS.	Fortun- ate wayfarer.	589	2.0	352p Little [7s 6d Hodder	Pittsburgh Mo Bui	33:431 O '28		890	3.48116197183	6	1	8	oppenheim + bp + fortunate wayfarer	1.729614513820453
OPPENHEIM, EDWARD PHILLIPS.	Fortun- ate wayfarer.	589	2.0	352p Little [7s 6d Hodder	Times [London] Lit Sup	p785 O 25 '28 130w		890	3.48116197183	6	1	8	oppenheim + bp + fortunate wayfarer	1.729614513820453
OPPENHEIM, EDWARD PHILLIPS.	Fortun- ate wayfarer.	589	2.0	352p Little [7s 6d Hodder	WIs Lib Bui	24:224 Jl '28		890	3.48116197183	6	1	8	oppenheim + bp + fortunate wayfarer	1.729614513820453
ABB.OTT, JOHNSTON.	Seigneurs of La Saulaye; gentlemen adventurers of New France two centuries ago.	1	2.5	379p Mac-	Booklist	25:70 N '28	Denise Gaston Marquis Ottawa Qaston Quebec: Roux: Saulaye Seigneur The adventures again an and and and and author became cousin de de declined expedition expedition failed fair for he heir; his his his how how how in into kinsman's la la of of of of of penniless prospered prospered romantic suit tells the the the the the the the tradition undertook wilds young	250	3.27136150235	7	1	3	abbott + j + seigneurs of la saulaye	1.3998828649410475
ABB.OTT, JOHNSTON.	Seigneurs of La Saulaye; gentlemen adventurers of New France two centuries ago.	1	2.5	379p Mac-	Books (N Y Herald Tribune)	p8 Ag 26 '28 230w	Colonial France Gracefully Intensity New a charming creates days in novel of of old out platitudinous romantic set situations this very	250	3.27136150235	7	1	3	abbott + j + seigneurs of la saulaye	1.3998828649410475
ABB.OTT, JOHNSTON.	Seigneurs of La Saulaye; gentlemen adventurers of New France two centuries ago.	1	2.5	379p Mac-	Boston Transcript	p7 S 8 '28 lOOw	French This a all and but color embroidered grand in is lacy less manner none of old prettyness story the the the the told with	250	3.27136150235	7	1	3	abbott + j + seigneurs of la saulaye	1.3998828649410475
OPPENHEIM, EDWARD PHILLIPS.	Light be- yond.	589	2.0	Slip Little [7s 6d Hodder & S.I	summary	summary	A American American Butane Du- Felix Germany In Is London Mark Mark Strattan The The Van a a a an an and and at attach^ attache by case complicated daughter deal efforts element embassy embassy end exciting financier finds herself hopes in international introduced is is it kane make menace menace new of of of of only out plot romantic setting squash story the the the the the this to to to very victimize victim—but who who with world •	410	3.5256338028199994	8	1	5	oppenheim + ep + light beyond	1.8621868201079652
OPPENHEIM, EDWARD PHILLIPS.	Light be- yond.	589	2.0	Slip Little [7s 6d Hodder & S.I	"Par'"" ™Books!PPN Y Herald Tribune)"	p!6 Ja 21 •28 120w	Is Manv Oppenheim and be clients current dream glad hear love's of on politics revelation that the thousands to to up will world young	410	3.5256338028199994	8	1	5	oppenheim + ep + light beyond	1.8621868201079652
OPPENHEIM, EDWARD PHILLIPS.	Light be- yond.	589	2.0	Slip Little [7s 6d Hodder & S.I	Boston Transcript	p4 Ja 18 28 ISOOw	D Delightful G P absorbing and story	410	3.5256338028199994	8	1	5	oppenheim + ep + light beyond	1.8621868201079652
OPPENHEIM, EDWARD PHILLIPS.	Light be- yond.	589	2.0	Slip Little [7s 6d Hodder & S.I	(. N Y Times	p!4 Ja 15 '28 260w	All E Ingredients Internationa! Is Is It Oppenheim Perhaps Phillips Whatever a a account actions an and are as author average because characters deeply does exciting expect for found from get go go has has him his in into is it more necessary not not novel of of of one order over pen politics quite rather reader reason right romance so somehow spy story story than the the the the the the the there this to to to to willing with world yet	410	3.5256338028199994	8	1	5	oppenheim + ep + light beyond	1.8621868201079652
OPPENHEIM, EDWARD PHILLIPS.	Light be- yond.	589	2.0	Slip Little [7s 6d Hodder & S.I	Times [London] Lit Sup	p274 Ap 12 '28		410	3.5256338028199994	8	1	5	oppenheim + ep + light beyond	1.8621868201079652
ACOSTA, MERCEDES DE.	Until the day break.	1	7.0	314p 6d) Longmans	Boston Transcript	p3 Jl 14 '28 200w	During Her Raphael Recognizing Their Victoria a a also and and anyone artist artistic association been but can career decides develop discouragements does early failure famous finally for friend go grandmother had her her her her her if in in love marriage much mutual of of on renunciation results sending stage struggles success talent the the the to to victoria who will woman	1170	3.55528169014	9	1	4	acosta + md + until the day break	2.0752651053540125
ACOSTA, MERCEDES DE.	Until the day break.	1	7.0	314p 6d) Longmans	! N Y Evening Post	p!2 Mr 31 '28 lOOw N Y Times p22 Ap 29 '28 600w	At H It R Raphael's The a and and becomes becomes book during few for himself is least less literature matical of pages pathetically puerile sincere story ungram-	1170	3.55528169014	9	1	4	acosta + md + until the day break	2.0752651053540125
ACOSTA, MERCEDES DE.	Until the day break.	1	7.0	314p 6d) Longmans	Sat R of Lit	4:807 Ap 21 '28 160w	An Is The absorbing and and and are attention be book can crudities feeling for forgiven forgotten given highly in is occasional of of original over personalities plot reader's sentence story structure struggles the the the the therefore to vivid	1170	3.55528169014	9	1	4	acosta + md + until the day break	2.0752651053540125
ACOSTA, MERCEDES DE.	Until the day break.	1	7.0	314p 6d) Longmans	Times [London] Lit Sup	p360 My 10 '28 210w	In Manner and are fantastic happily married matter tale this very	1170	3.55528169014	9	1	4	acosta + md + until the day break	2.0752651053540125
